id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1542817,170680,1004,25,0,44,,,,,
1542821,170681,1008,269,0,49,,,,,
1542875,170681,1093,150,0,44,,,,,
1542928,170682,1093,4,3,1,4,4,,,
1542932,170682,1003,13.56,4,1,12.62,15.01,,,
1542955,170682,1258,1.459,0,49,,,,,
1542962,170682,1004,7.02,5,1,6.3,8.41,,,
1542964,170682,1008,371,0,49,,,,,
1543028,170683,1008,102,0,49,,,,,
1543029,170683,1004,1.58,3,1,1.43,1.68,,,
1543047,170683,1093,6,3,1,4,9,,,
1543057,170683,1003,3.8,3,1,3.57,4.15,,,
1543069,170684,1004,0.1,3,,,,,,
1543071,170684,1008,357,0,49,,,,,
1543092,170684,1003,0.3,2,,,,,,
1543098,170684,1093,2,2,,,,,,
1543118,170684,1258,0.019,0,,,,,,
1543146,170685,1258,0.591,0,,,,,,
1543150,170685,1003,11.73,5,,,,,,
1543160,170685,1093,11,2,,,,,,
1543164,170685,1004,2.71,5,,,,,,
1543166,170685,1008,346,0,49,,,,,
1543228,170686,1004,0.62,8,,,,,,
1543230,170686,1008,92,0,49,,,,,
1543256,170686,1003,3.38,5,,,,,,
1543266,170686,1093,4,5,,,,,,
1543271,170686,1258,0.134,0,,,,,,
1543307,170687,1003,12.62,6,,,,,,
1543313,170687,1093,11,0,,,,,,
1543326,170687,1258,0.677,0,,,,,,
1543337,170687,1004,3.1,6,,,,,,
1543339,170687,1008,335,0,49,,,,,
1543432,170688,1004,1.33,7,,,,,,
1543434,170688,1008,342,0,49,,,,,
1543437,170688,1258,0.232,0,,,,,,
1543455,170688,1003,12.29,5,,,,,,
1543460,170688,1093,17,6,,,,,,
1543476,170689,1003,8.86,6,1,7.87,9.98,,,
1543488,170689,1093,397,6,1,351,428,,,
1543510,170689,1253,28,3,1,27,30,,,
1543511,170689,1257,0.467,0,49,,,,,
1543512,170689,1258,4.384,0,49,,,,,
1543564,170689,1004,12.7,6,1,11.7,14.2,,,
1543566,170689,1008,226,0,49,,,,,
1543589,170690,1003,16.51,6,1,16.19,17.06,,,
1543601,170690,1093,515,6,1,501,528,,,
1543632,170690,1253,43,3,1,42,45,,,
1543633,170690,1257,0.57,0,49,,,,,
1543634,170690,1258,6.473,0,49,,,,,
1543658,170690,1004,14.72,6,1,13.98,15.32,,,
1543660,170690,1008,308,0,49,,,,,
1543763,170691,1258,5.797,0,49,,,,,
1543785,170691,1008,270,0,49,,,,,
1543787,170691,1004,12.9,3,1,11.5,14.81,,,
1543806,170691,1093,628,3,1,602,660,,,
1543809,170691,1003,13.49,3,1,12.83,14.57,,,
1543812,170691,1253,39,3,1,35,45,,,
1543828,170692,1253,36,1,1,,,,,
1543829,170692,1257,0.466,0,49,,,,,
1543830,170692,1258,5.181,0,49,,,,,
1543853,170692,1003,13.06,1,1,,,,,
1543883,170692,1004,11.5,1,1,,,,,
1543885,170692,1008,254,0,49,,,,,
1543922,170692,1093,546,0,44,,,,,
1543926,170693,1004,12.01,6,1,11.14,12.96,,,
1543928,170693,1008,297,0,49,,,,,
1543987,170693,1003,16.52,6,1,15.63,17.25,,,
1543999,170693,1093,331,6,1,319,342,,,
1544030,170693,1253,33,3,1,32,34,,,
1544031,170693,1257,0.514,0,49,,,,,
1544032,170693,1258,4.493,0,49,,,,,
1544063,170694,1253,29,12,1,26,35,,,
1544097,170694,1093,487,12,1,440,580,,,
1544102,170694,1003,13.3,12,1,12.62,15.19,,,
1544120,170694,1257,0.436,0,49,,,,,
1544121,170694,1258,3.567,0,49,,,,,
1544159,170694,1004,10.18,12,1,9.65,11.6,,,
1544161,170694,1008,263,0,49,,,,,
1544192,170695,1004,10.3,3,1,10.14,10.57,,,
1544194,170695,1008,244,0,49,,,,,
1544218,170695,1003,15.17,3,1,15,15.38,,,
1544230,170695,1093,653,3,1,641,677,,,
1544249,170695,1253,30,3,1,29,31,,,
1544250,170695,1257,0.389,0,49,,,,,
1544251,170695,1258,3.399,0,49,,,,,
1544275,170696,1003,10.52,6,1,9.75,11.31,,,
1544287,170696,1093,575,6,1,529,654,,,
1544319,170696,1253,27,3,1,27,29,,,
1544320,170696,1257,0.119,0,49,,,,,
1544321,170696,1258,3.554,0,49,,,,,
1544345,170696,1004,10.04,6,1,9.7,10.71,,,
1544347,170696,1008,213,0,49,,,,,
1544464,170697,1004,25.23,6,1,23.8,27.1,,,
1544466,170697,1008,411,0,49,,,,,
1544483,170697,1093,776,6,1,741,815,,,
1544491,170697,1003,3.86,6,1,3.28,4.35,,,
1544496,170697,1257,0.164,0,49,,,,,
1544497,170697,1258,4.194,0,49,,,,,
1544547,170698,1257,0.06,0,49,,,,,
1544548,170698,1258,2.336,0,49,,,,,
1544559,170698,1003,3.43,18,1,2.63,4.2,,,
1544567,170698,1093,210,18,1,115,363,,,
1544596,170698,1004,14.73,18,1,11.9,16.6,,,
1544598,170698,1008,312,0,49,,,,,
1544630,170699,1003,1.65,6,1,1.42,2.02,,,
1544642,170699,1093,306,6,1,265,348,,,
1544661,170699,1257,0.105,0,49,,,,,
1544662,170699,1258,0.577,0,49,,,,,
1544685,170699,1004,2.82,6,1,1.8,3.4,,,
1544720,170699,1008,89,0,49,,,,,
1544745,170700,1003,3.19,1,1,,,,,
1544756,170700,1093,100,1,1,,,,,
1544763,170700,1253,31,1,1,,,,,
1544764,170700,1257,0.296,0,49,,,,,
1544765,170700,1258,5.335,0,49,,,,,
1544811,170700,1004,8.74,1,1,,,,,
1544813,170700,1008,168,0,49,,,,,
1544814,170701,1004,9.33,1,47,,,,,
1544816,170701,1008,248,1,47,,,,,
1544828,170701,1003,13.63,1,47,,,,,
1544837,170701,1093,450,1,47,,,,,
1544845,170701,1257,0.29,1,47,,,,,
1544846,170701,1258,3.99,1,47,,,,,
1544847,170702,1003,12.08,1,47,,,,,
1544856,170702,1093,400,1,47,,,,,
1544864,170702,1253,12,1,47,,,,,
1544865,170702,1257,0.2,1,47,,,,,
1544866,170702,1258,2.79,1,47,,,,,
1544867,170702,1004,7.51,1,47,,,,,
1544869,170702,1008,233,1,47,,,,,
1544881,170703,1004,8.19,1,47,,,,,
1544883,170703,1008,238,1,47,,,,,
1544895,170703,1003,12.14,1,47,,,,,
1544904,170703,1093,470,1,47,,,,,
1544912,170703,1253,12,1,47,,,,,
1544913,170703,1257,0.18,1,47,,,,,
1544914,170703,1258,2.81,1,47,,,,,
1544915,170704,1003,10.39,1,47,,,,,
1544924,170704,1093,600,1,47,,,,,
1544932,170704,1253,20,1,47,,,,,
1544933,170704,1257,0.17,1,47,,,,,
1544934,170704,1258,3.47,1,47,,,,,
1544935,170704,1004,10.04,1,47,,,,,
1544937,170704,1008,240,1,47,,,,,
1544953,170705,1004,2.37,6,1,2.22,2.66,,,
1544955,170705,1008,155,0,49,,,,,
1544996,170705,1003,10.91,6,1,10.25,11.44,,,
1545007,170705,1093,305,6,1,290,325,,,
1545025,170705,1253,22,3,1,19,23,,,
1545026,170705,1257,0.012,0,49,,,,,
1545027,170705,1258,0.505,0,49,,,,,
1545051,170706,1003,9.12,6,1,8.87,9.38,,,
1545063,170706,1093,317,6,1,305,342,,,
1545085,170706,1253,10,3,1,10,10,,,
1545086,170706,1257,0.018,0,49,,,,,
1545087,170706,1258,0.476,0,49,,,,,
1545111,170706,1004,2.31,6,1,1.97,2.6,,,
1545113,170706,1008,147,0,49,,,,,
1545165,170707,1004,2.53,6,1,2.29,2.74,,,
1545167,170707,1008,151,0,49,,,,,
1545230,170707,1003,9.12,6,1,8.25,10.19,,,
1545242,170707,1093,396,6,1,348,419,,,
1545264,170707,1253,12,3,1,12,13,,,
1545265,170707,1257,0.013,0,49,,,,,
1545266,170707,1258,0.626,0,49,,,,,
1545313,170708,1004,8.45,6,1,7.94,9.43,,,
1545315,170708,1008,219,0,49,,,,,
1545326,170708,1003,9.77,6,1,9.06,10.75,,,
1545337,170708,1093,437,6,1,402,476,,,
1545355,170708,1253,15,3,1,15,17,,,
1545356,170708,1257,0.421,0,49,,,,,
1545357,170708,1258,3.124,0,49,,,,,
1545381,170709,1003,9.77,6,1,9.06,10.75,,,
1545393,170709,1093,437,6,1,402,476,,,
1545415,170709,1253,15,3,1,15,17,,,
1545416,170709,1257,0.421,0,49,,,,,
1545417,170709,1258,3.124,0,49,,,,,
1545441,170709,1004,8.45,6,1,7.94,9.43,,,
1545443,170709,1008,219,0,49,,,,,
1545510,170710,1004,11.6,1,1,,,,,
1545511,170710,1003,15.68,1,1,,,,,
1545524,170710,1253,40,1,1,,,,,
1545529,170710,1093,374,1,1,,,,,
1545561,170710,1258,4.785,0,49,,,,,
1545588,170710,1008,256,0,49,,,,,
1545591,170711,1003,9.12,6,1,8.87,9.38,,,
1545602,170711,1093,317,6,1,305,342,,,
1545626,170711,1253,10,3,1,10,10,,,
1545627,170711,1257,0.018,0,49,,,,,
1545628,170711,1258,0.476,0,49,,,,,
1545646,170711,1004,2.31,6,1,1.97,2.6,,,
1545648,170711,1008,147,0,49,,,,,
1545693,170712,1004,2.53,6,1,2.29,2.74,,,
1545695,170712,1008,151,0,49,,,,,
1545740,170712,1003,9.12,6,1,8.25,10.19,,,
1545751,170712,1093,396,6,1,348,419,,,
1545769,170712,1253,12,3,1,12,13,,,
1545770,170712,1257,0.013,0,49,,,,,
1545771,170712,1258,0.626,0,49,,,,,
1545797,170713,1003,12.17,6,1,11.5,12.81,,,
1545808,170713,1093,329,6,1,290,356,,,
1545836,170713,1253,18,3,1,17,20,,,
1545837,170713,1257,0.052,0,49,,,,,
1545838,170713,1258,0.972,0,49,,,,,
1545896,170713,1004,2.73,6,1,2.39,3.64,,,
1545898,170713,1008,155,0,49,,,,,
1545922,170714,1093,556,4,1,,,,,
1545925,170714,1003,12.37,4,1,,,,,
1545943,170714,1253,16,4,1,,,,,
1545947,170714,1004,8.78,4,1,,,,,
1546000,170714,1258,3.825,0,49,,,,,
1546004,170714,1008,260,0,49,,,,,
1546010,170715,1004,14.43,5,1,,,,,
1546030,170715,1253,16,3,1,,,,,
1546031,170715,1003,11.28,5,1,,,,,
1546045,170715,1093,555,5,1,,,,,
1546064,170715,1258,5.083,0,49,,,,,
1546070,170715,1008,276,0,49,,,,,
1546087,170716,1003,12.63,2,1,,,,,
1546096,170716,1093,640,2,1,,,,,
1546103,170716,1253,19,1,1,,,,,
1546107,170716,1004,11.75,2,1,,,,,
1546124,170716,1008,271,0,49,,,,,
1546161,170716,1258,4.586,0,49,,,,,
1546172,170717,1253,27,0,61,,,,,
1546189,170717,1004,10.09,6,1,9.66,10.73,,,
1546191,170717,1008,264,0,49,,,,,
1546231,170717,1257,0.428,0,49,,,,,
1546232,170717,1258,3.504,0,49,,,,,
1546236,170717,1003,12.92,6,1,12.62,13.5,,,
1546242,170717,1093,494,6,1,447,580,,,
1546268,170718,1253,55,4,1,,,,,
1546320,170718,1004,20.36,12,1,17.69,24.67,,,
1546322,170718,1008,307,0,49,,,,,
1546334,170718,1093,594,12,1,478,780,,,
1546337,170718,1003,15.92,12,1,14.75,17.94,,,
1546341,170718,1257,0.123,0,49,,,,,
1546342,170718,1258,3.566,0,49,,,,,
1546361,170719,1003,14.59,0,62,,,,,
1546371,170719,1093,579,0,47,,,,,
1546380,170719,1253,47,0,62,,,,,
1546381,170719,1258,5.643,0,62,,,,,
1546382,170719,1004,14.22,0,62,,,,,
1546384,170719,1008,258,0,47,,,,,
1546396,170720,1004,14.96,0,62,,,,,
1546398,170720,1008,257,0,47,,,,,
1546410,170720,1003,11.82,0,62,,,,,
1546420,170720,1093,460,0,47,,,,,
1546429,170720,1253,36,0,62,,,,,
1546430,170720,1258,3.803,0,62,,,,,
1546437,170721,1003,3.41,6,1,2.63,4.06,,,
1546448,170721,1093,189,6,1,115,251,,,
1546465,170721,1257,0.064,0,49,,,,,
1546466,170721,1258,2.271,0,49,,,,,
1546508,170721,1004,15.47,6,1,13.7,16.6,,,
1546510,170721,1008,323,0,49,,,,,
1546532,170722,1003,12.63,4,1,11.76,13.61,,,
1546542,170722,1093,395,4,1,356,449,,,
1546560,170722,1253,35,4,1,32,40,,,
1546574,170722,1004,10.6,4,1,10.2,11,,,
1546576,170722,1008,213,0,49,,,,,
1546613,170722,1258,3.689,0,49,,,,,
1546614,170723,1004,8.1,1,1,,,,,
1546655,170723,1003,13.78,1,1,,,,,
1546664,170723,1093,401,1,1,,,,,
1546682,170723,1253,31,1,1,,,,,
1546683,170723,1258,1.618,0,49,,,,,
1546699,170723,1008,214,0,49,,,,,
1546701,170724,1003,14.73,1,1,,,,,
1546711,170724,1093,427,1,1,,,,,
1546729,170724,1253,40,1,1,,,,,
1546730,170724,1258,1.03,0,49,,,,,
1546744,170724,1004,5,1,1,,,,,
1546746,170724,1008,179,0,49,,,,,
1546796,170725,1253,50,4,1,48,52,,,
1546797,170725,1004,22.55,6,1,21.1,24.67,,,
1546799,170725,1008,326,0,49,,,,,
1546837,170725,1093,708,6,1,653,780,,,
1546840,170725,1257,0.161,0,49,,,,,
1546841,170725,1258,4.787,0,49,,,,,
1546864,170725,1003,16.46,6,1,14.94,17.94,,,
1546876,170726,1003,3.73,6,1,3.47,4.2,,,
1546879,170726,1257,0.062,0,49,,,,,
1546880,170726,1258,2.79,0,49,,,,,
1546894,170726,1093,219,6,1,178,262,,,
1546916,170726,1004,14.1,6,1,12.5,14.9,,,
1546918,170726,1008,301,0,49,,,,,
1546961,170727,1004,12.84,4,1,12.74,12.94,,,
1546994,170727,1003,10.74,4,1,10.15,11.55,,,
1547004,170727,1093,313,3,1,302,331,,,
1547016,170727,1253,30,4,1,29,32,,,
1547041,170727,1008,233,0,49,,,,,
1547059,170727,1258,4.25,0,49,,,,,
1547064,170728,1003,11.19,1,1,,,,,
1547073,170728,1093,453,1,1,,,,,
1547085,170728,1253,36,1,1,,,,,
1547086,170728,1258,5.782,0,49,,,,,
1547120,170728,1004,15.33,1,1,,,,,
1547148,170728,1008,250,0,49,,,,,
1547159,170729,1004,15.66,1,1,,,,,
1547196,170729,1093,289,1,1,,,,,
1547206,170729,1003,13.94,1,1,,,,,
1547212,170729,1253,46,1,1,,,,,
1547213,170729,1258,5.773,0,49,,,,,
1547230,170729,1008,252,0,49,,,,,
1547251,170730,1003,14.47,1,1,,,,,
1547261,170730,1093,387,1,1,,,,,
1547275,170730,1253,47,1,1,,,,,
1547276,170730,1258,6.998,0,49,,,,,
1547290,170730,1004,17.06,1,1,,,,,
1547338,170730,1008,266,0,49,,,,,
1547373,170731,1093,859,6,1,774,920,,,
1547385,170731,1003,18.2,6,1,17.1,19.7,,,
1547406,170731,1253,44,3,1,40,46,,,
1547407,170731,1257,0.06,0,49,,,,,
1547408,170731,1258,2.699,0,49,,,,,
1547452,170731,1004,15.25,6,1,14.5,16.5,,,
1547454,170731,1008,292,0,49,,,,,
1547472,170732,1253,29,3,1,27,31,,,
1547473,170732,1257,0.113,0,49,,,,,
1547474,170732,1258,2.559,0,49,,,,,
1547498,170732,1093,613,6,1,575,642,,,
1547507,170732,1003,13.3,6,1,12.7,14,,,
1547515,170732,1004,6.35,6,1,5.5,6.7,,,
1547517,170732,1008,189,0,49,,,,,
1547592,170733,1003,11.81,4,1,11.36,12.13,,,
1547602,170733,1093,551,4,1,520,566,,,
1547629,170733,1253,31,4,1,31,32,,,
1547630,170733,1258,3.369,0,49,,,,,
1547644,170733,1004,12.1,4,1,10.8,13.2,,,
1547646,170733,1008,225,0,49,,,,,
1547690,170734,1004,6.05,6,1,4.7,6.6,,,
1547692,170734,1008,209,0,49,,,,,
1547731,170734,1003,7.35,6,1,6.89,7.75,,,
1547742,170734,1093,563,6,1,533,574,,,
1547745,170734,1253,5,3,1,4,7,,,
1547746,170734,1257,0.106,0,49,,,,,
1547747,170734,1258,2.309,0,49,,,,,
1547841,170735,1253,12,3,1,11,13,,,
1547842,170735,1257,0.151,0,49,,,,,
1547843,170735,1258,2.733,0,49,,,,,
1547847,170735,1003,7.03,6,1,6.57,7.86,,,
1547858,170735,1093,451,6,1,420,469,,,
1547885,170735,1004,6.8,6,1,6.2,7.1,,,
1547887,170735,1008,183,0,49,,,,,
1547935,170736,1004,9.17,4,1,8.2,10.4,,,
1547937,170736,1008,170,0,49,,,,,
1547981,170736,1003,6.69,4,1,5.97,7.14,,,
1547991,170736,1093,363,4,1,338,401,,,
1548018,170736,1253,19,4,1,16,20,,,
1548019,170736,1258,2.979,0,49,,,,,
1548043,170737,1257,0.158,0,49,,,,,
1548044,170737,1258,3.954,0,49,,,,,
1548052,170737,1003,17.67,6,1,14.31,21.31,,,
1548087,170737,1004,21.74,6,1,20.44,24.5,,,
1548089,170737,1008,351,0,49,,,,,
1548117,170737,1093,1140,4,1,971,1260,,,
1548127,170737,1253,40,4,1,38,44,,,
1548162,170738,1003,14.17,6,1,11.19,17.81,,,
1548174,170738,1253,82,3,1,70,100,,,
1548175,170738,1257,0.214,0,49,,,,,
1548176,170738,1258,6.343,0,49,,,,,
1548184,170738,1093,1042,6,1,852,1230,,,
1548217,170738,1004,28.01,6,1,25.7,32.66,,,
1548219,170738,1008,384,0,49,,,,,
1548295,170739,1004,4.56,6,1,3.69,5.17,,,
1548297,170739,1008,149,0,49,,,,,
1548316,170739,1003,26.89,6,1,25.56,27.69,,,
1548322,170739,1093,499,6,1,375,602,,,
1548344,170739,1253,96,3,1,88,108,,,
1548345,170739,1257,0.017,0,49,,,,,
1548346,170739,1258,1.03,0,49,,,,,
1548372,170740,1253,137,6,1,128,147,,,
1548379,170740,1093,524,6,1,378,649,,,
1548417,170740,1004,7.66,6,1,7.1,8.12,,,
1548419,170740,1008,175,0,49,,,,,
1548431,170740,1003,26.3,6,1,25.38,26.94,,,
1548434,170740,1257,0.044,0,49,,,,,
1548435,170740,1258,1.838,0,49,,,,,
1548482,170741,1003,22.78,6,1,20.94,23.81,,,
1548488,170741,1093,568,6,1,401,679,,,
1548510,170741,1253,122,3,1,115,129,,,
1548511,170741,1257,0.042,0,49,,,,,
1548512,170741,1258,2.308,0,49,,,,,
1548554,170741,1004,9.31,6,1,8.31,10.45,,,
1548556,170741,1008,175,0,49,,,,,
1548576,170742,1093,558,0,12,,,,,
1548582,170742,1004,9.96,6,1,8.77,10.8,,,
1548584,170742,1008,179,0,49,,,,,
1548621,170742,1003,22.41,6,1,21.63,23.13,,,
1548634,170742,1257,0.057,0,49,,,,,
1548635,170742,1258,2.709,0,49,,,,,
1548659,170742,1253,118,0,16,,,,,
1548663,170743,1093,714,0,12,,,,,
1548666,170743,1253,146,0,16,,,,,
1548677,170743,1003,28.67,6,1,26.88,31.44,,,
1548690,170743,1257,0.079,0,49,,,,,
1548691,170743,1258,2.603,0,49,,,,,
1548714,170743,1004,12.13,6,1,9.81,14.55,,,
1548716,170743,1008,236,0,49,,,,,
1548771,170744,1003,21.94,0,61,,,,,
1548794,170744,1253,81,0,61,,,,,
1548795,170744,1257,0.078,0,62,,,,,
1548796,170744,1258,2.981,0,62,,,,,
1548800,170744,1093,606,0,61,,,,,
1548817,170744,1004,13.11,0,61,,,,,
1548819,170744,1008,231,0,62,,,,,
1548841,170745,1253,117,0,61,,,,,
1548848,170745,1093,625,0,61,,,,,
1548858,170745,1003,22.3,0,61,,,,,
1548871,170745,1257,0.081,0,62,,,,,
1548872,170745,1258,3.24,0,62,,,,,
1548895,170745,1004,14.22,0,61,,,,,
1548897,170745,1008,239,0,62,,,,,
1548941,170746,1093,682,0,62,,,,,
1548971,170746,1004,22.14,0,61,,,,,
1548973,170746,1008,309,0,62,,,,,
1548990,170746,1003,17.17,0,61,,,,,
1549003,170746,1257,0.138,0,62,,,,,
1549004,170746,1258,4.917,0,62,,,,,
1549027,170746,1253,91,0,62,,,,,
1549039,170747,1093,765,0,62,,,,,
1549045,170747,1253,107,0,62,,,,,
1549046,170747,1003,20.8,0,61,,,,,
1549049,170747,1257,0.148,0,62,,,,,
1549050,170747,1258,4.796,0,62,,,,,
1549118,170747,1004,23,0,61,,,,,
1549120,170747,1008,337,0,62,,,,,
1549137,170748,1004,4.52,6,1,3.65,6.03,,,
1549139,170748,1008,157,0,49,,,,,
1549180,170748,1003,28.98,6,1,27.06,31.19,,,
1549186,170748,1093,526,6,1,363,624,,,
1549217,170748,1253,97,3,1,88,111,,,
1549218,170748,1257,0.083,0,49,,,,,
1549219,170748,1258,1.368,0,49,,,,,
1549230,170749,1253,127,0,16,,,,,
1549237,170749,1093,478,0,12,,,,,
1549247,170749,1003,26.51,6,1,25.25,27.81,,,
1549260,170749,1257,0.13,0,49,,,,,
1549261,170749,1258,2.282,0,49,,,,,
1549284,170749,1004,7.14,6,1,6.58,7.58,,,
1549286,170749,1008,170,0,49,,,,,
1549332,170750,1003,19.14,0,61,,,,,
1549343,170750,1093,685,0,61,,,,,
1549365,170750,1253,107,0,61,,,,,
1549366,170750,1257,0.672,0,62,,,,,
1549367,170750,1258,7.344,0,62,,,,,
1549377,170750,1004,20.99,0,61,,,,,
1549379,170750,1008,310,0,62,,,,,
1549428,170751,1004,22.48,0,61,,,,,
1549430,170751,1008,338,0,62,,,,,
1549476,170751,1003,20.4,0,61,,,,,
1549487,170751,1093,788,0,61,,,,,
1549509,170751,1253,114,0,61,,,,,
1549510,170751,1257,0.791,0,62,,,,,
1549511,170751,1258,8.021,0,62,,,,,
1549522,170752,1003,17.19,0,62,,,,,
1549530,170752,1093,630,0,61,,,,,
1549548,170752,1253,46,0,62,,,,,
1549549,170752,1257,0.071,0,62,,,,,
1549550,170752,1258,3.109,0,49,,,,,
1549558,170752,1004,8.05,0,62,,,,,
1549560,170752,1008,220,0,62,,,,,
1549593,170753,1004,11.76,0,62,,,,,
1549595,170753,1008,257,0,62,,,,,
1549628,170753,1003,15.38,0,62,,,,,
1549636,170753,1093,605,0,61,,,,,
1549654,170753,1253,38,0,62,,,,,
1549655,170753,1258,3.372,0,49,,,,,
1549710,170754,1004,10.2,12,1,7.74,11.89,,,
1549712,170754,1008,215,0,49,,,,,
1549745,170754,1003,28.77,12,1,27,31.13,,,
1549751,170754,1093,761,12,1,631,975,,,
1549768,170754,1253,148,6,1,129,159,,,
1549769,170754,1257,0.106,0,49,,,,,
1549770,170754,1258,2.651,0,49,,,,,
1549791,170755,1004,29.22,12,1,25.7,35.06,,,
1549793,170755,1008,398,0,49,,,,,
1549816,170755,1093,965,12,1,656,1230,,,
1549829,170755,1253,82,6,1,70,100,,,
1549830,170755,1257,0.501,0,49,,,,,
1549831,170755,1258,7.857,0,49,,,,,
1549848,170755,1003,14.11,12,1,11.19,17.81,,,
1549886,170756,1003,23.51,0,61,,,,,
1549893,170756,1093,657,0,61,,,,,
1549916,170756,1253,92,0,61,,,,,
1549917,170756,1257,0.192,0,62,,,,,
1549918,170756,1258,3.316,0,62,,,,,
1549921,170756,1004,12.44,0,61,,,,,
1549923,170756,1008,230,0,49,,,,,
1549984,170757,1004,16.92,0,61,,,,,
1549986,170757,1008,267,0,49,,,,,
1550026,170757,1003,21.13,0,61,,,,,
1550038,170757,1093,591,0,61,,,,,
1550057,170757,1253,111,0,61,,,,,
1550058,170757,1257,0.225,0,62,,,,,
1550059,170757,1258,4.458,0,62,,,,,
1550075,170758,1003,12.96,3,1,12.38,13.38,,,
1550085,170758,1093,506,3,1,482,522,,,
1550100,170758,1253,21,2,1,20,22,,,
1550101,170758,1257,0.487,0,49,,,,,
1550102,170758,1258,4.601,0,49,,,,,
1550125,170758,1004,9.91,3,1,9.54,10.13,,,
1550127,170758,1008,247,0,49,,,,,
1550170,170759,1004,11.71,3,1,11.61,11.87,,,
1550172,170759,1008,279,0,49,,,,,
1550216,170759,1003,13.92,3,1,13.75,14.13,,,
1550226,170759,1093,753,3,1,731,777,,,
1550241,170759,1253,24,2,1,24,25,,,
1550242,170759,1257,0.237,0,49,,,,,
1550243,170759,1258,5.007,0,49,,,,,
1550266,170760,1003,12.46,5,1,12.31,12.75,,,
1550277,170760,1093,743,5,1,714,764,,,
1550292,170760,1253,18,3,1,18,20,,,
1550293,170760,1257,0.158,0,49,,,,,
1550294,170760,1258,3.761,0,49,,,,,
1550317,170760,1004,10.11,5,1,9.57,10.78,,,
1550319,170760,1008,265,0,49,,,,,
1550398,170761,1004,12.86,4,1,12.02,13.26,,,
1550400,170761,1008,283,0,49,,,,,
1550410,170761,1003,13.22,4,1,12.81,13.44,,,
1550420,170761,1093,663,4,1,634,696,,,
1550435,170761,1253,28,2,1,27,28,,,
1550436,170761,1257,0.508,0,49,,,,,
1550437,170761,1258,4.973,0,49,,,,,
1550460,170762,1004,17.61,12,1,14.5,20.4,,,
1550462,170762,1008,331,0,49,,,,,
1550508,170762,1003,14.01,12,1,12.9,14.8,,,
1550520,170762,1093,875,12,1,757,1020,,,
1550539,170762,1253,37,6,1,34,40,,,
1550540,170762,1257,0.425,0,49,,,,,
1550541,170762,1258,7.115,0,49,,,,,
1550565,170763,1004,9.75,6,1,8.6,11.2,,,
1550567,170763,1008,206,0,49,,,,,
1550625,170763,1253,25,3,1,22,28,,,
1550626,170763,1257,0.403,0,49,,,,,
1550627,170763,1258,4.155,0,49,,,,,
1550650,170763,1003,9.25,6,1,8.33,10.1,,,
1550662,170763,1093,560,6,1,527,588,,,
1550670,170764,1003,13.3,6,1,12.7,14,,,
1550682,170764,1093,613,6,1,575,642,,,
1550701,170764,1253,29,3,1,27,31,,,
1550702,170764,1257,0.113,0,49,,,,,
1550703,170764,1258,2.559,0,49,,,,,
1550726,170764,1004,6.35,6,1,5.5,6.7,,,
1550728,170764,1008,189,0,49,,,,,
1550775,170765,1004,15.25,6,1,14.4,16.9,,,
1550777,170765,1008,294,0,49,,,,,
1550824,170765,1003,15.05,6,1,14.5,16.2,,,
1550836,170765,1093,745,6,1,716,800,,,
1550855,170765,1253,37,3,1,36,39,,,
1550856,170765,1257,0.322,0,49,,,,,
1550857,170765,1258,6.154,0,49,,,,,
1550880,170766,1004,11.2,6,1,10.5,12.9,,,
1550882,170766,1008,273,0,49,,,,,
1550920,170766,1003,11.08,6,1,10.6,11.6,,,
1550931,170766,1093,594,6,1,534,640,,,
1550938,170766,1253,21,3,1,21,22,,,
1550939,170766,1257,0.212,0,49,,,,,
1550940,170766,1258,4.607,0,49,,,,,
1550963,170767,1003,11.03,6,1,10.6,11.6,,,
1550974,170767,1093,677,6,1,621,735,,,
1550981,170767,1253,23,3,1,20,27,,,
1550982,170767,1257,0.261,0,49,,,,,
1550983,170767,1258,4.755,0,49,,,,,
1551006,170767,1004,12.03,6,1,11.2,12.8,,,
1551008,170767,1008,277,0,49,,,,,
1551049,170768,1004,16.9,6,1,15.7,18.7,,,
1551051,170768,1008,323,0,49,,,,,
1551095,170768,1003,13.95,6,1,12.6,15.5,,,
1551106,170768,1093,839,6,1,794,903,,,
1551113,170768,1253,37,3,1,31,41,,,
1551114,170768,1257,0.282,0,49,,,,,
1551115,170768,1258,6.698,0,49,,,,,
1551129,170769,1003,11.92,6,1,11.3,12.6,,,
1551140,170769,1093,671,6,1,613,693,,,
1551147,170769,1253,26,3,1,23,28,,,
1551148,170769,1257,0.22,0,49,,,,,
1551149,170769,1258,5.459,0,49,,,,,
1551172,170769,1004,13.5,6,1,13.1,14.5,,,
1551174,170769,1008,287,0,49,,,,,
1551212,170770,1003,11.72,6,1,10.75,12.62,,,
1551221,170770,1093,566,6,1,541,580,,,
1551224,170770,1257,0.073,0,49,,,,,
1551225,170770,1258,2.641,0,49,,,,,
1551248,170770,1004,13.93,6,1,12.98,14.92,,,
1551250,170770,1008,278,0,49,,,,,
1551323,170771,1004,25.23,6,1,23.8,27.1,,,
1551325,170771,1008,417,0,49,,,,,
1551346,170771,1257,0.164,0,49,,,,,
1551347,170771,1258,4.194,0,49,,,,,
